;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV;Div from normal distr;performer
689;Stade Brestois 29;7000000;23;2021-06-04;342226;Irvin Cardona;20.454319660107647;-36.2017970311972;Under
690;Stade Brestois 29;6000000;24;2021-12-16;342226;Irvin Cardona;17.532273994377984;-64.53145205094413;Under
691;Stade Brestois 29;5000000;24;2022-03-23;342226;Irvin Cardona;14.61022832864832;-67.4534977166738;Under
692;Stade Brestois 29;4500000;24;2022-05-30;342226;Irvin Cardona;13.149205495783487;-68.91452054953862;Under
693;Stade Brestois 29;3000000;25;2022-09-19;342226;Irvin Cardona;8.766136997188992;-101.57099711744083;Under
694;Stade Brestois 29;2500000;25;2022-11-02;342226;Irvin Cardona;7.30511416432416;-103.03201995030565;Under
695;Borussia Dortmund;250000;18;2017-07-12;293281;Jacob Bruun Larsen;0.8524248076077209;-2.0563845377522045;Under
696;Borussia Dortmund;500000;19;2017-12-28;293281;Jacob Bruun Larsen;1.7048496152154418;-4.408644340840758;Under
697;VfB Stuttgart;500000;19;2018-06-05;293281;Jacob Bruun Larsen;1.7048496152154418;-4.408644340840758;Under
698;Borussia Dortmund;1500000;19;2018-08-22;293281;Jacob Bruun Larsen;5.1145488456463255;-0.9989451104098741;Under
699;Borussia Dortmund;15000000;20;2018-10-22;293281;Jacob Bruun Larsen;51.145488456463255;39.218528612187214;Under
700;Borussia Dortmund;20000000;20;2018-12-18;293281;Jacob Bruun Larsen;68.19398460861767;56.26702476434163;Under
701;Borussia Dortmund;15000000;20;2019-06-05;293281;Jacob Bruun Larsen;51.145488456463255;39.218528612187214;Under
702;Borussia Dortmund;12000000;21;2019-12-17;293281;Jacob Bruun Larsen;40.916390765170604;19.317270308877685;Under
703;TSG 1899 Hoffenheim;11000000;21;2020-04-08;293281;Jacob Bruun Larsen;37.50669153473972;15.907571078446804;Under
704;TSG 1899 Hoffenheim;8000000;21;2020-09-16;293281;Jacob Bruun Larsen;27.277593843447068;5.678473387154149;Under
705;RSC Anderlecht;6400000;22;2021-03-17;293281;Jacob Bruun Larsen;21.822075074757656;-14.486433954335823;Under
706;RSC Anderlecht;5500000;22;2021-06-07;293281;Jacob Bruun Larsen;18.75334576736986;-17.555163261723617;Under
707;TSG 1899 Hoffenheim;6500000;23;2021-10-07;293281;Jacob Bruun Larsen;22.163044997800743;-34.493071693504106;Under
708;TSG 1899 Hoffenheim;6500000;23;2021-12-22;293281;Jacob Bruun Larsen;22.163044997800743;-34.493071693504106;Under
709;TSG 1899 Hoffenheim;6000000;23;2022-06-09;293281;Jacob Bruun Larsen;20.458195382585302;-36.19792130871955;Under
710;TSG 1899 Hoffenheim;4000000;24;2022-11-09;293281;Jacob Bruun Larsen;13.638796921723534;-68.42492912359857;Under
711;Lech Poznan;50000;16;2019-01-25;407098;Jakub Kaminski;0.12282054935175314;-0.4038813866774289;Over
712;Lech Poznan;150000;17;2019-06-29;407098;Jakub Kaminski;0.36846164805525944;-0.9162541540579277;Over
713;Lech Poznan;350000;17;2020-01-15;407098;Jakub Kaminski;0.859743845462272;-0.42497195665091503;Over
714;Lech Poznan;325000;17;2020-04-08;407098;Jakub Kaminski;0.7983335707863954;-0.4863822313267916;Over
715;Lech Poznan;3000000;18;2020-08-18;407098;Jakub Kaminski;7.3692329611051886;4.460423615745263;Over
716;Lech Poznan;6000000;18;2021-01-15;407098;Jakub Kaminski;14.738465922210377;11.829656576850452;Over
717;Lech Poznan;5000000;18;2021-05-21;407098;Jakub Kaminski;12.282054935175314;9.373245589815388;Over
718;Lech Poznan;6000000;19;2021-10-15;407098;Jakub Kaminski;14.738465922210377;8.624971966154177;Over
719;Lech Poznan;10000000;19;2021-12-31;407098;Jakub Kaminski;24.564109870350627;18.450615914294428;Over
720;Lech Poznan;10000000;20;2022-06-14;407098;Jakub Kaminski;24.564109870350627;12.637150026074584;Over
721;VfL Wolfsburg;10000000;20;2022-11-09;407098;Jakub Kaminski;24.564109870350627;12.637150026074584;Over
722;Borussia Dortmund U19;4000000;17;2022-06-09;670882;Jamie Bynoe-Gittens;5.962300374730579;4.677584572617392;Over
723;Borussia Dortmund;8000000;18;2022-09-21;670882;Jamie Bynoe-Gittens;11.924600749461158;9.015791404101233;Over
724;Borussia Dortmund;8000000;18;2022-11-09;670882;Jamie Bynoe-Gittens;11.924600749461158;9.015791404101233;Over
725;Borussia Dortmund;14000000;18;2023-03-29;670882;Jamie Bynoe-Gittens;20.868051311557025;17.959241966197098;Over
726;SpVgg Greuther Fürth;250000;18;2019-09-25;518505;Jamie Leweling;0.48215542762364877;-2.4266539177362767;Under
727;SpVgg Greuther Fürth;400000;18;2019-12-13;518505;Jamie Leweling;0.771448684197838;-2.1373606611620874;Under
728;SpVgg Greuther Fürth;1000000;19;2020-04-02;518505;Jamie Leweling;1.928621710494595;-4.184872245561604;Under
729;SpVgg Greuther Fürth;900000;19;2020-04-08;518505;Jamie Leweling;1.7357595394451355;-4.377734416611064;Under
730;SpVgg Greuther Fürth;1200000;19;2020-07-15;518505;Jamie Leweling;2.314346052593514;-3.7991479034626856;Under
731;SpVgg Greuther Fürth;1800000;19;2021-02-08;518505;Jamie Leweling;3.471519078890271;-2.6419748771659286;Under
732;SpVgg Greuther Fürth;1500000;20;2021-06-16;518505;Jamie Leweling;2.8929325657418925;-9.03402727853415;Under
733;SpVgg Greuther Fürth;2000000;20;2021-12-22;518505;Jamie Leweling;3.85724342098919;-8.069716423286852;Under
734;SpVgg Greuther Fürth;4500000;21;2022-03-24;518505;Jamie Leweling;8.678797697225678;-12.920322759067242;Under
735;SpVgg Greuther Fürth;4500000;21;2022-06-09;518505;Jamie Leweling;8.678797697225678;-12.920322759067242;Under
736;1.FC Union Berlin;4500000;21;2022-11-09;518505;Jamie Leweling;8.678797697225678;-12.920322759067242;Under
737;1.FC Union Berlin;3500000;22;2023-03-29;518505;Jamie Leweling;6.750175986731082;-29.558333042362396;Under
738;1.FC Köln U19;250000;17;2019-12-17;472249;Jan Thielmann;0.5293817456468939;-0.7553340564662931;Over
739;1. FC Köln;2500000;17;2020-02-11;472249;Jan Thielmann;5.293817456468939;4.009101654355752;Over
740;1. FC Köln;2300000;17;2020-04-08;472249;Jan Thielmann;4.870312059951424;3.5855962578382368;Over
741;1. FC Köln;4000000;18;2021-02-10;472249;Jan Thielmann;8.470107930350302;5.561298584990377;Over
742;1. FC Köln;4000000;19;2021-06-09;472249;Jan Thielmann;8.470107930350302;2.3566139742941026;Over
743;1. FC Köln;5500000;19;2021-10-07;472249;Jan Thielmann;11.646398404231666;5.532904448175467;Over
744;1. FC Köln;5500000;19;2021-12-22;472249;Jan Thielmann;11.646398404231666;5.532904448175467;Over
745;1. FC Köln;7500000;20;2022-06-09;472249;Jan Thielmann;15.881452369406817;3.9544925251307745;Over
746;1. FC Köln;9000000;20;2022-09-21;472249;Jan Thielmann;19.05774284328818;7.130782999012139;Over
747;1. FC Köln;9000000;20;2022-11-09;472249;Jan Thielmann;19.05774284328818;7.130782999012139;Over
748;1. FC Köln;7500000;20;2023-03-29;472249;Jan Thielmann;15.881452369406817;3.9544925251307745;Over
749;Hertha BSC II;150000;18;2019-07-01;448177;Jessic Ngankam;0.33468919645586453;-2.574120148904061;Under
750;Hertha BSC II;250000;19;2019-12-02;448177;Jessic Ngankam;0.5578153274264409;-5.555678628629758;Under
751;Hertha BSC II;300000;19;2020-04-06;448177;Jessic Ngankam;0.6693783929117291;-5.444115563144471;Under
752;Hertha BSC;600000;19;2020-07-08;448177;Jessic Ngankam;1.3387567858234581;-4.774737170232742;Under
753;Hertha BSC;1000000;20;2020-11-26;448177;Jessic Ngankam;2.2312613097057636;-9.69569853457028;Under
754;Hertha BSC;1200000;20;2021-02-10;448177;Jessic Ngankam;2.6775135716469163;-9.249446272629127;Under
755;Hertha BSC;1200000;20;2021-06-09;448177;Jessic Ngankam;2.6775135716469163;-9.249446272629127;Under
756;SpVgg Greuther Fürth;1200000;21;2021-12-22;448177;Jessic Ngankam;2.6775135716469163;-18.921606884646003;Under
757;SpVgg Greuther Fürth;2000000;21;2022-06-09;448177;Jessic Ngankam;4.462522619411527;-17.136597836881393;Under
758;Hertha BSC;2000000;22;2022-11-09;448177;Jessic Ngankam;4.462522619411527;-31.845986409681952;Under
759;Hertha BSC;3500000;22;2023-03-29;448177;Jessic Ngankam;7.809414583970172;-28.499094445123305;Under
760;Borussia Dortmund II;50000;18;2011-07-01;7161;Jonas Hofmann;6.982265046781176;4.073455701421251;Over
761;Borussia Dortmund II;100000;19;2012-01-20;7161;Jonas Hofmann;13.964530093562352;7.851036137506153;Over
762;Borussia Dortmund II;125000;19;2012-02-06;7161;Jonas Hofmann;17.45566261695294;11.34216866089674;Over
763;Borussia Dortmund II;150000;19;2012-07-05;7161;Jonas Hofmann;20.94679514034353;14.833301184287329;Over
764;Borussia Dortmund II;200000;20;2012-10-23;7161;Jonas Hofmann;27.929060187124705;16.002100342848664;Over
765;Borussia Dortmund II;500000;20;2013-06-30;7161;Jonas Hofmann;69.82265046781175;57.895690623535714;Over
766;Borussia Dortmund;1000000;21;2013-08-27;7161;Jonas Hofmann;139.6453009356235;118.04618047933059;Over
767;Borussia Dortmund;3000000;21;2013-11-05;7161;Jonas Hofmann;418.93590280687056;397.33678235057766;Over
768;Borussia Dortmund;4000000;21;2014-07-10;7161;Jonas Hofmann;558.581203742494;536.9820832862011;Over
769;1.FSV Mainz 05;4000000;22;2015-02-04;7161;Jonas Hofmann;558.581203742494;522.2726947134006;Over
770;Borussia Dortmund;4000000;22;2015-07-01;7161;Jonas Hofmann;558.581203742494;522.2726947134006;Over
771;Borussia Mönchengladbach;6000000;23;2016-02-15;7161;Jonas Hofmann;837.8718056137411;781.2156889224362;Over
772;Borussia Mönchengladbach;5000000;24;2016-07-22;7161;Jonas Hofmann;698.2265046781176;616.1627786327955;Over
773;Borussia Mönchengladbach;4000000;24;2016-10-13;7161;Jonas Hofmann;558.581203742494;476.5174776971719;Over
774;Borussia Mönchengladbach;3500000;24;2017-02-07;7161;Jonas Hofmann;488.7585532746823;406.69482722936016;Over
775;Borussia Mönchengladbach;3500000;24;2017-06-19;7161;Jonas Hofmann;488.7585532746823;406.69482722936016;Over
776;Borussia Mönchengladbach;3000000;25;2017-12-28;7161;Jonas Hofmann;418.93590280687056;308.59876869224075;Over
777;Borussia Mönchengladbach;3000000;25;2018-06-05;7161;Jonas Hofmann;418.93590280687056;308.59876869224075;Over
778;Borussia Mönchengladbach;8000000;26;2018-10-22;7161;Jonas Hofmann;1117.162407484988;979.4547132654781;Over
779;Borussia Mönchengladbach;12000000;26;2018-12-18;7161;Jonas Hofmann;1675.7436112274822;1538.0359170079723;Over
780;Borussia Mönchengladbach;9000000;26;2019-06-05;7161;Jonas Hofmann;1256.8077084206116;1119.1000142011017;Over
781;Borussia Mönchengladbach;9000000;27;2019-12-17;7161;Jonas Hofmann;1256.8077084206116;1097.2709538180702;Over
782;Borussia Mönchengladbach;7000000;27;2020-04-08;7161;Jonas Hofmann;977.5171065493646;817.9803519468232;Over
783;Borussia Mönchengladbach;9000000;27;2020-07-08;7161;Jonas Hofmann;1256.8077084206116;1097.2709538180702;Over
784;Borussia Mönchengladbach;14000000;28;2020-11-26;7161;Jonas Hofmann;1955.0342130987292;1783.4689584383189;Over
785;Borussia Mönchengladbach;16000000;28;2021-02-10;7161;Jonas Hofmann;2234.324814969976;2062.7595603095656;Over
786;Borussia Mönchengladbach;16000000;28;2021-06-01;7161;Jonas Hofmann;2234.324814969976;2062.7595603095656;Over
787;Borussia Mönchengladbach;16000000;29;2021-12-22;7161;Jonas Hofmann;2234.324814969976;2063.0616502723724;Over
788;Borussia Mönchengladbach;13000000;29;2022-06-09;7161;Jonas Hofmann;1815.3889121631057;1644.1257474655017;Over
789;Borussia Mönchengladbach;13000000;30;2022-11-09;7161;Jonas Hofmann;1815.3889121631057;1656.693405550582;Over
790;FC Copenhagen U19;50000;18;2017-09-06;391004;Jonas Wind;0.12787592965800862;-2.7809334157019165;Under
791;FC Copenhagen;100000;19;2018-02-07;391004;Jonas Wind;0.25575185931601724;-5.857742096740182;Under
792;FC Copenhagen;300000;19;2018-06-02;391004;Jonas Wind;0.7672555779480517;-5.346238378108148;Under
793;FC Copenhagen;400000;19;2018-12-21;391004;Jonas Wind;1.023007437264069;-5.09048651879213;Under
794;FC Copenhagen;1750000;20;2019-06-08;391004;Jonas Wind;4.475657538030301;-7.451302306245742;Under
795;FC Copenhagen;2500000;20;2019-09-09;391004;Jonas Wind;6.393796482900431;-5.533163361375612;Under
796;FC Copenhagen;2500000;20;2019-12-22;391004;Jonas Wind;6.393796482900431;-5.533163361375612;Under
797;FC Copenhagen;2300000;21;2020-04-08;391004;Jonas Wind;5.882292764268397;-15.716827692024523;Under
798;FC Copenhagen;2500000;21;2020-07-31;391004;Jonas Wind;6.393796482900431;-15.205323973392488;Under
799;FC Copenhagen;4500000;21;2020-12-23;391004;Jonas Wind;11.508833669220776;-10.090286787072143;Under
800;FC Copenhagen;5000000;22;2021-05-26;391004;Jonas Wind;12.787592965800862;-23.520916063292617;Under
801;FC Copenhagen;7000000;22;2021-10-06;391004;Jonas Wind;17.902630152121205;-18.405878876972274;Under
802;FC Copenhagen;7000000;22;2021-12-28;391004;Jonas Wind;17.902630152121205;-18.405878876972274;Under
803;VfL Wolfsburg;10000000;23;2022-03-24;391004;Jonas Wind;25.575185931601723;-31.08093075970313;Under
804;VfL Wolfsburg;14000000;23;2022-06-09;391004;Jonas Wind;35.80526030424241;-20.850856387062443;Under
805;VfL Wolfsburg;14000000;23;2022-11-09;391004;Jonas Wind;35.80526030424241;-20.850856387062443;Under
806;1.FSV Mainz 05;1500000;18;2018-10-22;333647;Jonathan Burkardt;4.495769480918455;1.58696013555853;Over
807;1.FSV Mainz 05;1750000;18;2018-12-18;333647;Jonathan Burkardt;5.245064394404865;2.33625504904494;Over
808;1.FSV Mainz 05;1750000;18;2019-06-05;333647;Jonathan Burkardt;5.245064394404865;2.33625504904494;Over
809;1.FSV Mainz 05;2000000;19;2019-12-17;333647;Jonathan Burkardt;5.9943593078912745;-0.11913464816492514;Over
810;1.FSV Mainz 05;1800000;19;2020-04-08;333647;Jonathan Burkardt;5.394923377102147;-0.7185705789540524;Over
811;1.FSV Mainz 05;2500000;20;2020-11-26;333647;Jonathan Burkardt;7.492949134864093;-4.43401070941195;Over
812;1.FSV Mainz 05;3500000;20;2021-02-10;333647;Jonathan Burkardt;10.49012878880973;-1.4368310554663122;Over
813;1.FSV Mainz 05;4500000;20;2021-06-09;333647;Jonathan Burkardt;13.487308442755367;1.5603485984793242;Over
814;1.FSV Mainz 05;6500000;21;2021-10-07;333647;Jonathan Burkardt;19.48166775064664;-2.1174527056462793;Over
815;1.FSV Mainz 05;17000000;21;2021-12-22;333647;Jonathan Burkardt;50.95205411707583;29.352933660782913;Over
816;1.FSV Mainz 05;17000000;21;2022-06-09;333647;Jonathan Burkardt;50.95205411707583;29.352933660782913;Over
817;1.FSV Mainz 05;15000000;22;2022-11-09;333647;Jonathan Burkardt;44.95769480918456;8.64918578009108;Over
818;1.FSV Mainz 05;12000000;22;2023-03-29;333647;Jonathan Burkardt;35.96615584734764;-0.3423531817458354;Over
819;Stade Reims;250000;19;2015-09-15;355369;Jordan;0.7034941145682375;-5.409999841487962;Under
820;Stade Reims;1250000;19;2016-02-04;355369;Jordan;3.5174705728411877;-2.596023383215012;Under
821;Stade Reims;1250000;20;2016-07-13;355369;Jordan;3.5174705728411877;-8.409489271434856;Under
822;LB Châteauroux;850000;20;2017-02-20;355369;Jordan;2.3918799895320078;-9.535079854744035;Under
823;LB Châteauroux;850000;21;2017-06-20;355369;Jordan;2.3918799895320078;-19.20724046676091;Under
824;Stade Reims;2500000;22;2018-05-16;355369;Jordan;7.034941145682375;-29.273567883411104;Under
825;Stade Rennais FC;7000000;22;2018-09-06;355369;Jordan;19.69783520791065;-16.61067382118283;Under
826;Stade Rennais FC;7000000;22;2018-12-17;355369;Jordan;19.69783520791065;-16.61067382118283;Under
827;Stade Rennais FC;6000000;23;2019-06-03;355369;Jordan;16.8838587496377;-39.77225794166715;Under
828;Stade Rennais FC;4500000;23;2019-12-19;355369;Jordan;12.662894062228276;-43.99322262907658;Under
829;Stade Rennais FC;3500000;23;2020-04-08;355369;Jordan;9.848917603955325;-46.80719908734953;Under
830;BSC Young Boys;3500000;24;2020-12-28;355369;Jordan;9.848917603955325;-72.21480844136678;Under
831;BSC Young Boys;4500000;24;2021-04-15;355369;Jordan;12.662894062228276;-69.40083198309384;Under
832;BSC Young Boys;5000000;25;2021-06-23;355369;Jordan;14.06988229136475;-96.26725182326507;Under
833;BSC Young Boys;5000000;25;2022-01-03;355369;Jordan;14.06988229136475;-96.26725182326507;Under
834;BSC Young Boys;7000000;26;2022-06-08;355369;Jordan;19.69783520791065;-118.00985901159936;Under
835;1.FC Union Berlin;10000000;26;2022-09-21;355369;Jordan;28.1397645827295;-109.56792963678052;Under
836;1.FC Union Berlin;10000000;26;2022-11-09;355369;Jordan;28.1397645827295;-109.56792963678052;Under
837;1.FC Union Berlin;9000000;26;2023-03-29;355369;Jordan;25.32578812445655;-112.38190609505347;Under
838;Panathinaikos Athens;200000;19;2019-09-23;496767;Juan José Perea;0.40260323250135377;-5.710890723554845;Under
839;Panathinaikos Athens;350000;19;2019-12-18;496767;Juan José Perea;0.7045556568773691;-5.40893829917883;Under
840;Panathinaikos Athens;325000;20;2020-04-08;496767;Juan José Perea;0.6542302528146998;-11.272729591461344;Under
841;Panathinaikos Athens;500000;20;2020-08-04;496767;Juan José Perea;1.0065080812533844;-10.920451763022658;Under
842;Volos NPS;600000;20;2021-02-12;496767;Juan José Perea;1.2078096975040613;-10.719150146771982;Under
843;PAS Giannina;600000;21;2021-11-01;496767;Juan José Perea;1.2078096975040613;-20.39131075878886;Under
844;PAS Giannina;800000;21;2022-02-22;496767;Juan José Perea;1.610412930005415;-19.988707526287506;Under
845;PAS Giannina;1200000;22;2022-06-09;496767;Juan José Perea;2.4156193950081226;-33.89288963408536;Under
846;VfB Stuttgart;2400000;22;2022-09-21;496767;Juan José Perea;4.831238790016245;-31.477270239077235;Under
847;VfB Stuttgart;2400000;22;2022-11-09;496767;Juan José Perea;4.831238790016245;-31.477270239077235;Under
848;RSC Anderlecht;1000000;16;2022-09-07;819215;Julien Duranville;1.0;0.473298063970818;Over
849;RSC Anderlecht;5000000;16;2022-11-04;819215;Julien Duranville;5.0;4.473298063970818;Over
850;1.FC Köln U19;500000;18;2023-01-23;720162;Justin Diehl;0.694288229592786;-2.2145211157671394;Under
851;FC Liefering;1500000;16;2018-07-02;496094;Karim Adeyemi;3.023620523529815;2.496918587500633;Over
852;FC Liefering;1500000;16;2018-12-01;496094;Karim Adeyemi;3.023620523529815;2.496918587500633;Over
853;FC Liefering;1500000;17;2019-06-01;496094;Karim Adeyemi;3.023620523529815;1.7389047214166278;Over
854;FC Liefering;7500000;17;2019-12-03;496094;Karim Adeyemi;15.118102617649075;13.833386815535889;Over
855;Red Bull Salzburg;6700000;18;2020-04-08;496094;Karim Adeyemi;13.50550500509984;10.596695659739915;Over
856;Red Bull Salzburg;9000000;18;2020-07-22;496094;Karim Adeyemi;18.14172314117889;15.232913795818964;Over
857;Red Bull Salzburg;9000000;18;2020-12-21;496094;Karim Adeyemi;18.14172314117889;15.232913795818964;Over
858;Red Bull Salzburg;10000000;19;2021-06-02;496094;Karim Adeyemi;20.157470156865433;14.043976200809233;Over
859;Red Bull Salzburg;20000000;19;2021-09-06;496094;Karim Adeyemi;40.314940313730865;34.20144635767467;Over
860;Red Bull Salzburg;35000000;19;2021-12-16;496094;Karim Adeyemi;70.55114554902902;64.43765159297281;Over
861;Red Bull Salzburg;35000000;20;2022-05-27;496094;Karim Adeyemi;70.55114554902902;58.624185704752975;Over
862;Borussia Dortmund;35000000;20;2022-11-09;496094;Karim Adeyemi;70.55114554902902;58.624185704752975;Over
863;Eintracht Braunschweig II;50000;19;2010-04-02;61087;Karim Bellarabi;0.8185047555126296;-5.29498920054357;Under
864;Eintracht Braunschweig;150000;20;2010-08-31;61087;Karim Bellarabi;2.4555142665378886;-9.471445577738155;Under
865;Eintracht Braunschweig;250000;20;2010-09-28;61087;Karim Bellarabi;4.092523777563148;-7.834436066712895;Under
866;Eintracht Braunschweig;350000;20;2010-10-19;61087;Karim Bellarabi;5.7295332885884065;-6.1974265556876365;Under
867;Eintracht Braunschweig;600000;20;2011-01-17;61087;Karim Bellarabi;9.822057066151554;-2.1049027781244884;Under
